InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Session_ID,Revenue,Total_Page_Views,Total_Page_Duration,Bounce_Rate,Exit_Rate,Page_Values,Total_Visits,Month,Visitor_Type,Traffic_Type,Special_Day,Operating_System,Browser,Region,Weekend
537199,21126,SET OF 6 GIRLS CELEBRATION CANDLES,1,12-05-2010 14:06,1.25,15894,United Kingdom,9320,0,14,3.830421409,0.38146484,0.621545747,13.79166757,3,May,Returning,Direct,No,Linux,Firefox,Asia,No
537199,21849,SILVER DIAMANTE PEN IN GIFT BOX,4,12-05-2010 14:06,4.95,15894,United Kingdom,9321,0,7,4.950625502,0.059419451,0.555456349,15.02925019,8,April,Returning,Organic,No,Windows,Edge,North America,No
537199,21034,REX CASH+CARRY JUMBO SHOPPER,1,12-05-2010 14:06,0.95,15894,United Kingdom,9322,1,14,5.132490229,0.705911727,0.949154125,19.85673024,9,April,Returning,Direct,No,Mac,Chrome,North America,Yes
537199,22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,1,12-05-2010 14:06,4.95,15894,United Kingdom,9323,0,5,4.994673872,0.17535276,0.543756793,22.11770626,1,October,Returning,Direct,No,Linux,Safari,Asia,No
537199,84991,60 TEATIME FAIRY CAKE CASES,1,12-05-2010 14:06,0.55,15894,United Kingdom,9324,0,11,4.819632575,0.462993168,0.663295625,14.86191229,12,July,Returning,Referral,No,Linux,Chrome,North America,No
537199,22616,PACK OF 12 LONDON TISSUES ,12,12-05-2010 14:06,0.29,15894,United Kingdom,9325,0,14,5.254574977,0.141308114,0.73883784,11.83291648,5,December,Returning,Organic,No,Linux,Chrome,North America,Yes
537199,22482,BLUE TEA TOWEL CLASSIC DESIGN,2,12-05-2010 14:06,1.25,15894,United Kingdom,9326,1,9,7.510780959,0.604477818,0.527710151,7.897655635,11,March,Returning,Referral,No,Windows,Firefox,North America,Yes
537199,M,Manual,1,12-05-2010 14:06,0.65,15894,United Kingdom,9327,0,8,0.97824836,0.231061235,0.887720622,5.631197428,6,June,Returning,Referral,No,Windows,Edge,Asia,Yes
537199,21811,CHRISTMAS HANGING HEART WITH BELL,1,12-05-2010 14:06,1.25,15894,United Kingdom,9328,0,11,8.84184287,0.594396531,0.022797926,10.33416839,3,July,Returning,Referral,No,Mac,Edge,Asia,Yes
537199,22156,HEART DECORATION WITH PEARLS ,1,12-05-2010 14:06,0.85,15894,United Kingdom,9329,0,10,4.298444851,0.94661578,0.395268209,9.475332955,3,November,New,Organic,No,Windows,Firefox,Europe,No
537199,21820,GLITTER HEART GARLAND WITH BELLS ,2,12-05-2010 14:06,3.75,15894,United Kingdom,9330,0,10,4.844190613,0.9209185,0.616629602,19.52596852,6,December,Returning,Direct,No,Windows,Chrome,Asia,Yes
537199,22197,SMALL POPCORN HOLDER,1,12-05-2010 14:06,0.85,15894,United Kingdom,9331,0,6,7.658602986,0.200464359,0.018972177,12.93007644,13,February,Returning,Organic,No,Windows,Firefox,Asia,Yes
537199,21034,REX CASH+CARRY JUMBO SHOPPER,1,12-05-2010 14:06,0.95,15894,United Kingdom,9332,0,10,6.213378042,0.099185609,0.936897663,8.850856001,8,November,Returning,Direct,No,Linux,Safari,Asia,Yes
537199,37509,NEW ENGLAND MUG W GIFT BOX,1,12-05-2010 14:06,2.55,15894,United Kingdom,9333,0,14,6.070037737,0.042661102,0.82638002,5.591420251,2,August,New,Referral,Yes,Mac,Firefox,Europe,No
537199,22633,HAND WARMER UNION JACK,1,12-05-2010 14:06,2.1,15894,United Kingdom,9334,0,8,7.491261708,0.82850462,0.219035995,12.67081633,12,June,New,Organic,No,Mac,Firefox,Europe,No
537199,22866,HAND WARMER SCOTTY DOG DESIGN,1,12-05-2010 14:06,2.1,15894,United Kingdom,9335,0,13,4.670485112,0.249307582,0.331772885,10.69002957,10,August,Returning,Direct,No,Mac,Safari,North America,No
537199,22557,PLASTERS IN TIN VINTAGE PAISLEY ,1,12-05-2010 14:06,1.65,15894,United Kingdom,9336,0,9,6.838031041,0.283937364,0.677150235,7.742518827,7,April,Returning,Organic,No,Linux,Edge,North America,Yes
537199,21212,PACK OF 72 RETROSPOT CAKE CASES,3,12-05-2010 14:06,0.55,15894,United Kingdom,9337,0,12,2.479028014,0.226245278,0.341016957,6.567539345,12,August,Returning,Referral,No,Windows,Chrome,Asia,No
537199,22030,SWALLOWS GREETING CARD,12,12-05-2010 14:06,0.42,15894,United Kingdom,9338,1,5,5.835048436,0.840083955,0.856760013,12.74566853,1,October,New,Organic,Yes,Mac,Chrome,Asia,No
537199,22443,GROW YOUR OWN HERBS SET OF 3,1,12-05-2010 14:06,7.95,15894,United Kingdom,9339,0,7,6.123633435,0.978901995,0.248474924,7.964110251,1,June,Returning,Referral,No,Windows,Edge,Europe,Yes
537199,82616B,FRAPPUCINO SCARF KNITTING KIT,1,12-05-2010 14:06,2.95,15894,United Kingdom,9340,0,13,7.292099815,0.755186651,0.818289547,8.382980346,13,August,Returning,Referral,No,Windows,Safari,North America,No
537199,84247G,"DECOUPAGE,GREETING CARD,",12,12-05-2010 14:06,0.42,15894,United Kingdom,9341,0,18,6.415664257,0.82357786,0.464600351,7.576932066,12,March,Returning,Organic,Yes,Mac,Edge,Asia,No
537199,82616B,FRAPPUCINO SCARF KNITTING KIT,1,12-05-2010 14:06,2.95,15894,United Kingdom,9342,0,10,5.408969369,0.620500461,0.45337305,24.17197162,2,May,Returning,Referral,No,Linux,Safari,Europe,No
537199,22174,PHOTO CUBE,3,12-05-2010 14:06,1.65,15894,United Kingdom,9343,0,14,4.364780493,0.528774908,0.168437172,10.7891865,9,January,Returning,Direct,No,Linux,Safari,Europe,No
537199,85174,S/4 CACTI CANDLES,1,12-05-2010 14:06,4.95,15894,United Kingdom,9344,0,12,4.342515946,0.721578005,0.983371235,5.883969206,5,June,New,Organic,No,Mac,Safari,Europe,No
537200,21038,SET/4 MODERN VINTAGE COTTON NAPKINS,3,12-05-2010 14:17,2.95,15867,United Kingdom,9345,0,14,4.359437477,0.035762879,0.344830982,-2.864387605,1,May,New,Referral,No,Windows,Firefox,North America,Yes
537200,22077,6 RIBBONS RUSTIC CHARM,2,12-05-2010 14:17,1.65,15867,United Kingdom,9346,1,18,2.40424186,0.061400526,0.204621157,1.796985168,6,June,Returning,Organic,No,Windows,Safari,Europe,Yes
537200,85049A,TRADITIONAL CHRISTMAS RIBBONS,2,12-05-2010 14:17,1.25,15867,United Kingdom,9347,0,7,8.486859826,0.687273489,0.032441722,8.535472683,2,March,Returning,Organic,No,Windows,Firefox,Asia,Yes
537200,22076,6 RIBBONS EMPIRE  ,2,12-05-2010 14:17,1.65,15867,United Kingdom,9348,1,13,6.99735014,0.335069965,0.493510763,18.47520117,12,November,Returning,Direct,No,Windows,Safari,Europe,No
537200,21892,TRADITIONAL WOODEN CATCH CUP GAME ,1,12-05-2010 14:17,1.25,15867,United Kingdom,9349,0,7,5.509000712,0.488834356,0.032259169,21.43431505,14,November,Returning,Direct,No,Windows,Safari,Europe,No
537200,47343A,FUSCHIA FLOWER PURSE WITH BEADS,3,12-05-2010 14:17,1.49,15867,United Kingdom,9350,1,3,6.629874565,0.781992564,0.455360793,8.8086426,11,May,Returning,Organic,No,Mac,Safari,North America,No
537200,47369A,PINK GREEN EMBROIDERY COSMETIC BAG,1,12-05-2010 14:17,2.95,15867,United Kingdom,9351,0,9,6.506105225,0.577157908,0.902644316,11.82090048,9,December,Returning,Direct,No,Mac,Chrome,North America,No
537200,47369B,BLUE GREEN EMBROIDERY COSMETIC BAG,1,12-05-2010 14:17,2.95,15867,United Kingdom,9352,0,8,3.014045008,0.805261875,0.497970668,9.173047962,12,August,Returning,Organic,No,Windows,Safari,Europe,No
537200,22272,FELTCRAFT DOLL MARIA,1,12-05-2010 14:17,2.95,15867,United Kingdom,9353,1,9,6.273502532,0.419155242,0.043310669,12.2765388,14,June,Returning,Direct,No,Windows,Chrome,North America,Yes
537200,22273,FELTCRAFT DOLL MOLLY,1,12-05-2010 14:17,2.95,15867,United Kingdom,9354,0,9,7.539491973,0.287423353,0.264370411,8.797721366,7,April,Returning,Direct,Yes,Linux,Chrome,Asia,Yes
537200,21892,TRADITIONAL WOODEN CATCH CUP GAME ,1,12-05-2010 14:17,1.25,15867,United Kingdom,9355,0,6,3.644210588,0.234836909,0.048746556,7.213911889,1,February,Returning,Referral,No,Linux,Firefox,Europe,No
537200,22450,SILK PURSE BABUSHKA BLUE,1,12-05-2010 14:17,3.35,15867,United Kingdom,9356,0,14,1.932598642,0.131680951,0.882035191,6.716433226,4,January,Returning,Referral,No,Mac,Firefox,Europe,No
537200,22451,SILK PURSE BABUSHKA RED,1,12-05-2010 14:17,3.35,15867,United Kingdom,9357,0,12,2.675914995,0.036796522,0.240108115,13.55022189,10,March,Returning,Direct,No,Windows,Safari,Asia,No
537200,21891,TRADITIONAL WOODEN SKIPPING ROPE,2,12-05-2010 14:17,1.25,15867,United Kingdom,9358,0,12,4.807314802,0.053149016,0.065056198,16.51387173,11,January,Returning,Referral,Yes,Mac,Chrome,North America,Yes
537200,85055,FRENCH ENAMEL UTENSIL HOLDER,1,12-05-2010 14:17,3.75,15867,United Kingdom,9359,1,9,2.560495682,0.270998827,0.964535978,7.753474665,1,July,Returning,Direct,No,Windows,Safari,North America,No
537200,85178,VICTORIAN SEWING KIT,2,12-05-2010 14:17,1.25,15867,United Kingdom,9360,0,6,4.655989697,0.278412594,0.487139695,13.63700019,7,March,Returning,Referral,No,Mac,Edge,North America,No
537200,22651,GENTLEMAN SHIRT REPAIR KIT ,2,12-05-2010 14:17,0.85,15867,United Kingdom,9361,0,6,3.690570067,0.381784529,0.405637511,10.78335158,5,August,New,Organic,No,Linux,Chrome,North America,Yes
537200,16014,SMALL CHINESE STYLE SCISSOR,4,12-05-2010 14:17,0.42,15867,United Kingdom,9362,0,7,4.998401781,0.591617371,0.927079126,8.087567196,5,December,Returning,Direct,No,Mac,Firefox,Europe,Yes
537200,22865,HAND WARMER OWL DESIGN,1,12-05-2010 14:17,2.1,15867,United Kingdom,9363,0,9,3.980674871,0.759299535,0.530837786,13.39098488,9,February,Returning,Direct,No,Mac,Chrome,Europe,Yes
537200,22632,HAND WARMER RED RETROSPOT,2,12-05-2010 14:17,2.1,15867,United Kingdom,9364,0,10,4.928040023,0.197705008,0.281453108,16.7398375,7,July,Returning,Organic,Yes,Mac,Firefox,Europe,Yes
537200,22471,TV DINNER TRAY AIR HOSTESS ,1,12-05-2010 14:17,4.95,15867,United Kingdom,9365,0,12,6.205031121,0.759248177,0.791970395,5.879452585,12,January,Returning,Direct,No,Mac,Firefox,Europe,No
537200,84030E,ENGLISH ROSE HOT WATER BOTTLE,1,12-05-2010 14:17,4.25,15867,United Kingdom,9366,0,13,3.083882408,0.138989528,0.271783443,8.386844669,14,April,Returning,Organic,No,Mac,Firefox,Europe,Yes
537200,22112,CHOCOLATE HOT WATER BOTTLE,1,12-05-2010 14:17,4.95,15867,United Kingdom,9367,0,15,5.562677104,0.988693621,0.442826861,17.33363137,4,October,Returning,Direct,Yes,Mac,Firefox,North America,No
537200,21479,WHITE SKULL HOT WATER BOTTLE ,1,12-05-2010 14:17,3.75,15867,United Kingdom,9368,0,17,3.295494791,0.285033783,0.803171033,9.78714604,1,November,Returning,Referral,Yes,Mac,Chrome,Asia,Yes
537200,22110,BIRD HOUSE HOT WATER BOTTLE,1,12-05-2010 14:17,2.55,15867,United Kingdom,9369,0,8,4.988495662,0.837335015,0.931440236,6.026664472,4,August,New,Organic,No,Windows,Safari,Europe,Yes
537200,22113,GREY HEART HOT WATER BOTTLE,2,12-05-2010 14:17,3.75,15867,United Kingdom,9370,0,11,4.836288725,0.190465828,0.605898116,10.8493818,8,August,Returning,Direct,Yes,Windows,Chrome,North America,No
537200,22188,BLACK HEART CARD HOLDER,3,12-05-2010 14:17,3.95,15867,United Kingdom,9371,0,15,5.711159378,0.95064278,0.504810949,10.04321774,1,March,Returning,Organic,No,Windows,Edge,Asia,No
537200,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,12-05-2010 14:17,3.75,15867,United Kingdom,9372,0,4,5.369254612,0.826626785,0.076173123,15.27800834,10,February,Returning,Organic,No,Linux,Chrome,Asia,Yes
537200,47367B,PAIR PADDED HANGERS PINK CHECK,2,12-05-2010 14:17,3.75,15867,United Kingdom,9373,0,10,7.477762131,0.359389261,0.617019209,9.781714449,7,August,Returning,Organic,No,Mac,Chrome,North America,No
537201,22781,GUMBALL MAGAZINE RACK,2,12-05-2010 14:19,7.65,12472,Germany,9374,1,10,4.94787501,0.421471726,0.326596533,9.94925289,6,November,New,Direct,Yes,Linux,Safari,North America,Yes
537201,22865,HAND WARMER OWL DESIGN,24,12-05-2010 14:19,2.1,12472,Germany,9375,0,8,3.744992663,0.003837994,0.514498528,9.74065322,11,March,Returning,Referral,No,Mac,Safari,Asia,No
537201,22960,JAM MAKING SET WITH JARS,12,12-05-2010 14:19,3.75,12472,Germany,9376,0,7,6.859451673,0.251432244,0.744600606,10.8376619,12,August,Returning,Referral,No,Mac,Chrome,North America,Yes
537201,22961,JAM MAKING SET PRINTED,12,12-05-2010 14:19,1.45,12472,Germany,9377,0,12,5.661968013,0.289296456,0.640202896,17.58292424,3,August,Returning,Direct,Yes,Mac,Edge,Asia,No
537201,22962,JAM JAR WITH PINK LID,24,12-05-2010 14:19,0.85,12472,Germany,9378,0,7,6.768294861,0.452738699,0.096933186,13.62420278,10,May,Returning,Organic,Yes,Windows,Edge,Europe,No
537201,22963,JAM JAR WITH GREEN LID,24,12-05-2010 14:19,0.85,12472,Germany,9379,1,2,4.760063059,0.139049814,0.397245231,4.787787697,7,November,Returning,Referral,No,Mac,Edge,Europe,Yes
537201,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,18,12-05-2010 14:19,2.1,12472,Germany,9380,0,8,2.382602129,0.478766888,0.199494171,11.40785944,13,September,Returning,Direct,No,Windows,Chrome,North America,Yes
537201,22972,CHILDREN'S SPACEBOY MUG,12,12-05-2010 14:19,1.65,12472,Germany,9381,0,16,9.487823494,0.668468485,0.151118804,11.72877311,8,July,Returning,Referral,No,Windows,Firefox,Asia,Yes
537201,22973,CHILDREN'S CIRCUS PARADE MUG,12,12-05-2010 14:19,1.65,12472,Germany,9382,0,11,3.794711889,0.371282298,0.220352881,11.88305866,2,October,Returning,Referral,No,Windows,Edge,Asia,Yes
537201,22975,SPACEBOY CHILDRENS EGG CUP,12,12-05-2010 14:19,1.25,12472,Germany,9383,0,9,2.678154227,0.232195276,0.920683668,2.600859754,8,July,New,Organic,No,Windows,Edge,North America,No
537201,22976,CIRCUS PARADE CHILDRENS EGG CUP ,12,12-05-2010 14:19,1.25,12472,Germany,9384,0,14,6.433977524,0.547716487,0.712509191,10.73139459,10,October,Returning,Organic,No,Mac,Chrome,Europe,Yes
537201,22834,HAND WARMER BABUSHKA DESIGN,12,12-05-2010 14:19,2.1,12472,Germany,9385,0,9,3.109698695,0.029003903,0.908104373,7.160457688,12,May,Returning,Organic,No,Windows,Firefox,Europe,Yes
537201,22568,FELTCRAFT CUSHION OWL,4,12-05-2010 14:19,3.75,12472,Germany,9386,1,6,4.215192828,0.340837451,0.506458678,2.513322147,6,April,Returning,Organic,No,Mac,Firefox,Europe,No
537201,84375,SET OF 20 KIDS COOKIE CUTTERS,12,12-05-2010 14:19,2.1,12472,Germany,9387,1,14,5.249146707,0.527590243,0.001121063,16.04628768,14,April,Returning,Referral,No,Windows,Safari,North America,Yes
537201,22940,FELTCRAFT CHRISTMAS FAIRY,8,12-05-2010 14:19,4.25,12472,Germany,9388,0,12,4.713361102,0.335842816,0.034431845,8.58871996,5,June,Returning,Referral,No,Windows,Safari,Europe,Yes
537201,22898,CHILDRENS APRON APPLES DESIGN,8,12-05-2010 14:19,1.95,12472,Germany,9389,0,12,4.273173508,0.345431426,0.144695223,8.66342329,11,March,Returning,Referral,No,Mac,Safari,North America,No
537201,22837,HOT WATER BOTTLE BABUSHKA ,4,12-05-2010 14:19,4.65,12472,Germany,9390,0,11,8.179378885,0.848296663,0.780719525,14.41054946,13,February,Returning,Referral,No,Mac,Safari,North America,Yes
537201,22968,ROSE COTTAGE KEEPSAKE BOX ,2,12-05-2010 14:19,9.95,12472,Germany,9391,1,11,4.777071353,0.933991787,0.201657783,15.12037891,10,January,Returning,Referral,No,Windows,Chrome,North America,Yes
537201,22816,CARD MOTORBIKE SANTA,12,12-05-2010 14:19,0.42,12472,Germany,9392,1,10,3.20114751,0.827392647,0.10159634,8.755964602,5,September,New,Organic,No,Linux,Chrome,Asia,No
537201,22818,CARD CHRISTMAS VILLAGE,24,12-05-2010 14:19,0.42,12472,Germany,9393,0,9,6.953905625,0.09886745,0.860992979,10.14654018,7,July,Returning,Direct,No,Mac,Safari,Asia,No
537201,21915,RED  HARMONICA IN BOX ,24,12-05-2010 14:19,1.25,12472,Germany,9394,0,12,3.554924789,0.289742444,0.228540188,4.94943026,4,March,Returning,Referral,No,Mac,Safari,North America,No
537201,21914,BLUE HARMONICA IN BOX ,24,12-05-2010 14:19,1.25,12472,Germany,9395,0,15,4.781866164,0.711294367,0.502418314,5.288045814,12,April,Returning,Direct,No,Linux,Firefox,Europe,No
537201,22333,RETROSPOT PARTY BAG + STICKER SET,8,12-05-2010 14:19,1.65,12472,Germany,9396,0,8,3.190746606,0.974392795,0.33947147,16.48903838,10,March,New,Direct,No,Windows,Chrome,Europe,No
537201,20668,DISCO BALL CHRISTMAS DECORATION,24,12-05-2010 14:19,0.12,12472,Germany,9397,0,10,5.422867011,0.242281548,0.896552731,10.22730589,1,April,Returning,Direct,No,Linux,Safari,Europe,No
537201,21817,GLITTER CHRISTMAS TREE,12,12-05-2010 14:19,0.85,12472,Germany,9398,0,12,5.079560545,0.898210479,0.704750679,14.84994612,5,May,Returning,Referral,No,Mac,Edge,North America,No
537201,22337,ANGEL DECORATION PAINTED ZINC ,24,12-05-2010 14:19,0.65,12472,Germany,9399,0,8,4.941981494,0.739014987,0.453918115,9.173722096,11,May,Returning,Organic,No,Linux,Edge,Asia,Yes
537201,22571,ROCKING HORSE RED CHRISTMAS ,24,12-05-2010 14:19,0.85,12472,Germany,9400,0,12,5.300036337,0.983450366,0.863059934,12.10064956,7,May,Returning,Organic,No,Linux,Chrome,Asia,Yes
537201,22572,ROCKING HORSE GREEN CHRISTMAS ,24,12-05-2010 14:19,0.85,12472,Germany,9401,0,12,6.635602857,0.093585482,0.726731539,1.281273407,10,February,Returning,Organic,No,Windows,Chrome,Asia,Yes
537201,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,24,12-05-2010 14:19,0.85,12472,Germany,9402,0,12,6.406188479,0.394745748,0.808876362,14.30353498,1,June,New,Direct,No,Linux,Edge,Europe,No
537201,22601,CHRISTMAS RETROSPOT ANGEL WOOD,24,12-05-2010 14:19,0.85,12472,Germany,9403,0,11,2.921185466,0.478115002,0.977565815,9.85502622,14,December,Returning,Organic,Yes,Mac,Safari,North America,Yes
537201,84341B,SMALL PINK MAGIC CHRISTMAS TREE,12,12-05-2010 14:19,0.85,12472,Germany,9404,0,5,3.650693474,0.672082625,0.203151798,7.650176554,5,April,Returning,Referral,No,Windows,Firefox,North America,No
537201,22629,SPACEBOY LUNCH BOX ,36,12-05-2010 14:19,1.95,12472,Germany,9405,0,13,6.848745235,0.653972036,0.202489598,13.14280631,1,October,New,Organic,No,Linux,Edge,Europe,No
537201,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,24,12-05-2010 14:19,2.95,12472,Germany,9406,0,7,3.434339557,0.906345345,0.556501359,14.96865744,10,October,Returning,Referral,No,Mac,Chrome,North America,Yes
537201,20719,WOODLAND CHARLOTTE BAG,30,12-05-2010 14:19,0.85,12472,Germany,9407,0,16,5.983794569,0.838673123,0.532608346,7.971045237,13,March,Returning,Direct,No,Mac,Edge,Asia,No
537201,22556,PLASTERS IN TIN CIRCUS PARADE ,12,12-05-2010 14:19,1.65,12472,Germany,9408,0,14,6.67896514,0.055372669,0.869118725,4.019548379,7,April,Returning,Direct,Yes,Linux,Chrome,North America,No
537201,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,12,12-05-2010 14:19,2.95,12472,Germany,9409,0,9,1.716839405,0.486540123,0.15591322,18.32782528,1,March,Returning,Direct,No,Mac,Edge,Europe,Yes
537201,20750,RED RETROSPOT MINI CASES,4,12-05-2010 14:19,7.95,12472,Germany,9410,0,14,4.187322539,0.40706123,0.425042775,8.921781228,9,November,Returning,Referral,No,Linux,Firefox,Europe,No
537201,22321,BIRD DECORATION RED RETROSPOT,12,12-05-2010 14:19,0.85,12472,Germany,9411,0,10,6.630068268,0.997144587,0.527911076,0.404860316,12,May,Returning,Direct,No,Windows,Edge,Europe,No
537201,22354,RETROSPOT PADDED SEAT CUSHION,10,12-05-2010 14:19,3.75,12472,Germany,9412,0,8,4.706052258,0.427258194,0.46413832,7.890309726,10,October,New,Referral,No,Linux,Chrome,Asia,No
537201,22077,6 RIBBONS RUSTIC CHARM,24,12-05-2010 14:19,1.65,12472,Germany,9413,0,14,4.191649523,0.68261914,0.06710284,12.24805463,3,April,Returning,Organic,No,Windows,Chrome,North America,Yes
537201,85049E,SCANDINAVIAN REDS RIBBONS,12,12-05-2010 14:19,1.25,12472,Germany,9414,0,16,6.662229562,0.284429433,0.147852916,9.590742297,10,July,Returning,Organic,No,Linux,Chrome,Europe,Yes
537201,85049D,BRIGHT BLUES RIBBONS ,12,12-05-2010 14:19,1.25,12472,Germany,9415,0,16,7.207811512,0.614628956,0.153564745,9.354786603,2,March,Returning,Organic,No,Windows,Firefox,North America,Yes
537201,85049F,BABY BOOM RIBBONS ,12,12-05-2010 14:19,1.25,12472,Germany,9416,0,5,3.643180512,0.206633089,0.596031112,8.240555969,8,November,Returning,Referral,Yes,Mac,Safari,North America,No
537201,85049G,CHOCOLATE BOX RIBBONS ,12,12-05-2010 14:19,1.25,12472,Germany,9417,0,15,8.534261561,0.603606656,0.428861896,7.89502997,4,March,Returning,Direct,No,Windows,Chrome,Asia,Yes
537201,22141,CHRISTMAS CRAFT TREE TOP ANGEL,12,12-05-2010 14:19,2.1,12472,Germany,9418,0,8,1.431566534,0.868190239,0.178172295,3.610327879,3,November,Returning,Direct,No,Windows,Edge,Europe,No
537201,22144,CHRISTMAS CRAFT LITTLE FRIENDS,12,12-05-2010 14:19,2.1,12472,Germany,9419,0,8,1.985773308,0.019237791,0.736652856,3.511887071,12,June,Returning,Direct,No,Linux,Chrome,North America,Yes
537201,22602,CHRISTMAS RETROSPOT HEART WOOD,12,12-05-2010 14:19,0.85,12472,Germany,9420,0,9,4.091240906,0.50458641,0.802966186,11.81990849,6,October,Returning,Referral,No,Linux,Safari,Europe,No
537201,22600,CHRISTMAS RETROSPOT STAR WOOD,12,12-05-2010 14:19,0.85,12472,Germany,9421,1,11,4.330941134,0.982370624,0.210133598,16.15222486,10,August,Returning,Organic,No,Windows,Chrome,North America,Yes
537201,22595,CHRISTMAS GINGHAM HEART,12,12-05-2010 14:19,0.85,12472,Germany,9422,0,9,4.422470905,0.159262522,0.722764332,8.620656807,1,December,New,Direct,No,Mac,Safari,North America,No
537201,22594,CHRISTMAS GINGHAM TREE,12,12-05-2010 14:19,0.85,12472,Germany,9423,0,10,3.930989692,0.183412328,0.063614787,16.92905619,1,October,Returning,Direct,No,Mac,Chrome,Asia,Yes
537201,22593,CHRISTMAS GINGHAM STAR,12,12-05-2010 14:19,0.85,12472,Germany,9424,0,13,3.548778255,0.470823721,0.855939314,15.49412351,7,May,Returning,Direct,No,Linux,Chrome,North America,No
537201,22573,STAR WOODEN CHRISTMAS DECORATION,12,12-05-2010 14:19,0.85,12472,Germany,9425,1,9,4.559375189,0.87099318,0.962725022,9.340605295,7,February,Returning,Organic,No,Mac,Safari,Asia,No
537201,22574,HEART WOODEN CHRISTMAS DECORATION,12,12-05-2010 14:19,0.85,12472,Germany,9426,0,5,3.820307204,0.562759609,0.155868856,13.1895453,10,May,Returning,Organic,No,Linux,Edge,Asia,Yes
537201,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,12,12-05-2010 14:19,0.85,12472,Germany,9427,0,8,6.363855476,0.508708645,0.786159954,12.44673417,8,January,Returning,Referral,No,Mac,Edge,Asia,No
537201,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,12,12-05-2010 14:19,0.85,12472,Germany,9428,1,7,5.06122893,0.086757059,0.097299933,7.475077754,7,September,Returning,Organic,No,Mac,Chrome,North America,Yes
537201,20724,RED RETROSPOT CHARLOTTE BAG,20,12-05-2010 14:19,0.85,12472,Germany,9429,0,17,4.55767441,0.961986015,0.961251474,-0.788779735,5,February,Returning,Referral,Yes,Linux,Chrome,Asia,No
537201,22423,REGENCY CAKESTAND 3 TIER,4,12-05-2010 14:19,12.75,12472,Germany,9430,0,8,4.85576269,0.347115931,0.45207162,10.69379908,10,March,Returning,Organic,No,Windows,Safari,Asia,No
537201,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,12,12-05-2010 14:19,2.95,12472,Germany,9431,0,10,7.228322734,0.251807152,0.535277567,13.50744503,7,October,Returning,Direct,No,Linux,Edge,Asia,Yes
537201,22631,CIRCUS PARADE LUNCH BOX ,12,12-05-2010 14:19,1.95,12472,Germany,9432,0,9,4.033186973,0.411743945,0.763896161,7.232421638,2,September,Returning,Direct,No,Mac,Safari,North America,Yes
537201,22080,RIBBON REEL POLKADOTS ,10,12-05-2010 14:19,1.65,12472,Germany,9433,0,10,2.453217149,0.414182162,0.24878287,20.03557594,7,December,New,Direct,Yes,Mac,Chrome,Asia,Yes
537201,22079,RIBBON REEL HEARTS DESIGN ,10,12-05-2010 14:19,1.65,12472,Germany,9434,0,9,3.045270509,0.458533109,0.398861071,15.16230455,6,June,Returning,Referral,No,Linux,Chrome,Asia,Yes
537201,22078,RIBBON REEL LACE DESIGN ,10,12-05-2010 14:19,2.1,12472,Germany,9435,0,7,4.533957601,0.688538202,0.070011667,2.637027251,13,July,Returning,Referral,Yes,Mac,Firefox,North America,No
537201,22867,HAND WARMER BIRD DESIGN,12,12-05-2010 14:19,2.1,12472,Germany,9436,0,10,5.96300639,0.867946569,0.614620524,9.026985277,8,January,Returning,Direct,No,Windows,Safari,North America,No
537201,22467,GUMBALL COAT RACK,12,12-05-2010 14:19,2.55,12472,Germany,9437,0,7,6.759615042,0.05731288,0.799331282,5.800845713,13,April,New,Direct,Yes,Windows,Edge,Asia,No
537201,22242,5 HOOK HANGER MAGIC TOADSTOOL,12,12-05-2010 14:19,1.65,12472,Germany,9438,0,8,8.297276685,0.490768565,0.85184076,8.163141553,7,July,New,Organic,No,Linux,Safari,North America,Yes
537201,22244,3 HOOK HANGER MAGIC GARDEN,12,12-05-2010 14:19,1.95,12472,Germany,9439,0,10,6.478310144,0.413978125,0.536351342,13.27106794,12,May,Returning,Direct,Yes,Mac,Safari,North America,Yes
537201,22245,"HOOK, 1 HANGER ,MAGIC GARDEN",12,12-05-2010 14:19,0.85,12472,Germany,9440,0,9,3.234104074,0.010880113,0.765805583,8.741263452,7,March,Returning,Direct,No,Windows,Edge,Europe,No
537201,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6,12-05-2010 14:19,2.95,12472,Germany,9441,0,11,4.59354825,0.816489451,0.149906411,7.148380606,6,January,Returning,Organic,No,Linux,Edge,Asia,Yes
537201,POST,POSTAGE,6,12-05-2010 14:19,18,12472,Germany,9442,0,6,0.672679499,0.104313201,0.74341297,10.47043214,1,September,Returning,Referral,No,Mac,Firefox,Asia,No
